"id","performer","song","genre","track_duration","track_explicit","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature"
39046,"Glee Cast","Bridge Over Troubled Water","['glee club', 'hollywood', 'post-teen pop']",254120,FALSE,0.445,0.675,10,-7.764,1,0.106,0.156,2.48e-05,0.659,0.448,153.906,4
2303,"Linda Clifford","Bridge Over Troubled Water","['deep disco', 'disco', 'post-disco']",610840,FALSE,0.594,0.778,2,-11.788,1,0.0543,0.00377,0.0906,0.0582,0.629,130.911,4
14417,"Tessanne Chin","Bridge Over Troubled Water","['reggae fusion']",222149,FALSE,0.291,0.321,7,-8.714,1,0.0302,0.879,0,0.194,0.352,80.773,4
50561,"Nas Featuring Olu Dara","Bridging The Gap","['country rap', 'lgbtq+ hip hop', 'pop rap']",236653,FALSE,0.549,0.693,7,-7.139,1,0.427,0.0325,0,0.62,0.475,93.864,4
94559,"The Dells","Bring Back The Love Of Yesterday","['brill building pop', 'chicago soul', 'classic soul', 'doo-wop', 'funk', 'motown', 'quiet storm', 'rhythm and blues', 'soul', 'southern soul']",232759,FALSE,0.423,0.534,6,-14.465,1,0.11,0.639,0.83,0.183,0.605,162.055,4
22533,"T.I.","Bring Em Out","['atl hip hop', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",216706,TRUE,0.759,0.891,11,-2.983,1,0.257,0.0298,0,0.141,0.587,98.579,4
29437,"Grayson Hugh","Bring It All Back","[]",244066,FALSE,0.73,0.409,0,-12.775,1,0.029,0.442,2.66e-06,0.0383,0.717,102.967,4
22266,"Hot Sauce","Bring It Home (And Give It To Me)","['memphis soul']",200453,FALSE,0.589,0.526,3,-9.187,1,0.0446,0.643,7.54e-06,0.276,0.733,91.728,4
31738,"Evanescence Featuring Paul McCoy","Bring Me To Life","['alternative metal', 'post-grunge']",235893,FALSE,0.316,0.945,4,-3.169,0,0.124,0.00895,1.85e-06,0.396,0.32,189.931,4
55310,"Elvis Presley","Bringing It Back","['adult standards', 'rock-and-roll', 'rockabilly']",178306,FALSE,0.687,0.581,7,-11.304,1,0.0336,0.258,0,0.0804,0.517,119.695,4
77002,"Lesley Gore","Brink Of Disaster","['adult standards', 'brill building pop', 'bubblegum pop', 'classic girl group', 'folk rock', 'motown', 'rock-and-roll']",142800,FALSE,0.512,0.372,11,-10.919,1,0.0329,0.656,3.72e-06,0.608,0.652,144.245,4
51926,"The Dovells","Bristol Twistin' Annie","['brill building pop', 'doo-wop', 'rhythm and blues']",134533,FALSE,0.396,0.55,9,-7.346,1,0.208,0.106,0,0.0817,0.611,203.274,4
34564,"Rod Stewart","Broken Arrow","['adult standards', 'mellow gold', 'soft rock']",261093,FALSE,0.569,0.486,2,-10.64,1,0.0248,0.364,0.000326,0.267,0.509,83.213,4
32614,"Anne Murray","Broken Hearted Me","['adult standards', 'bubblegum pop', 'canadian country', 'canadian pop', 'folk', 'mellow gold', 'soft rock']",238066,FALSE,0.432,0.446,1,-8.493,1,0.0266,0.262,2.93e-06,0.134,0.0876,133.842,4
45062,"Angie Stone","Brotha","['neo soul', 'r&b', 'soul', 'urban contemporary']",268133,FALSE,0.801,0.434,7,-9.174,0,0.376,0.538,0,0.0729,0.661,132.254,4
56538,"Neil Diamond","Brother Love's Travelling Salvation Show","['adult standards', 'brill building pop', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'yacht rock']",211862,FALSE,0.428,0.432,8,-11.58,1,0.0288,0.575,0.00933,0.0888,0.808,135.142,4
64693,"Train Featuring Ashley Monroe","Bruises","['neo mellow', 'pop', 'pop rock']",231786,FALSE,0.63,0.791,2,-4.497,1,0.0279,0.0131,6.83e-06,0.232,0.491,102.963,4
5448,"Major Lazer Featuring Bruno Mars, Tyga & Mystic","Bubble Butt","['dance pop', 'edm', 'electro house', 'moombahton', 'pop', 'tropical house']",227813,FALSE,0.765,0.771,7,-6.99,1,0.347,0.0115,0.00237,0.606,0.394,194.072,4
46104,"Ronny And The Daytonas","Bucket ""T""","['bubblegum pop', 'surf music']",157173,FALSE,0.548,0.951,8,-7.583,1,0.0628,0.746,0,0.392,0.631,105.686,4
93769,"George Ezra","Budapest","['folk-pop', 'neo-singer-songwriter', 'pop']",200733,FALSE,0.717,0.455,5,-8.303,1,0.0276,0.0846,0,0.11,0.389,127.81,4
72234,"Neneh Cherry","Buffalo Stance","['new wave pop', 'urban contemporary']",342360,FALSE,0.708,0.627,1,-11.155,1,0.0614,0.0113,3.13e-05,0.338,0.764,107.248,4
52937,"Sarah McLachlan","Building A Mystery","['canadian pop', 'canadian singer-songwriter', 'ectofolk', 'folk', 'lilith', 'neo mellow', 'new wave pop', 'permanent wave', 'pop rock']",247306,FALSE,0.505,0.518,2,-8.601,1,0.023,0.403,0,0.129,0.472,81.019,4
43266,"B2K & P. Diddy","Bump, Bump, Bump","['boy band', 'dance pop', 'hip pop', 'pop rap', 'r&b', 'southern hip hop', 'urban contemporary']",282533,FALSE,0.833,0.681,1,-6.028,0,0.215,0.0956,0,0.0414,0.887,95.48,4
56668,"Jethro Tull","Bungle In The Jungle","['album rock', 'art rock', 'blues rock', 'classic rock', 'hard rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']",217333,FALSE,0.61,0.583,11,-9.804,0,0.0371,0.109,0,0.28,0.909,104.337,4
63106,"Wiz Khalifa Featuring Rae Sremmurd","Burn Slow","['hip hop', 'pittsburgh rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",222247,TRUE,0.797,0.437,9,-11.58,1,0.0469,0.0457,0.00109,0.126,0.186,125.008,4
79506,"Bad Company","Burnin' Sky","['album rock', 'blues rock', 'classic rock', 'hard rock', 'mellow gold', 'rock', 'soft rock']",310866,FALSE,0.436,0.532,0,-10.766,1,0.0476,0.308,0.00395,0.208,0.845,190.113,4
98842,"Jack Scott","Burning Bridges","['brill building pop', 'deep adult standards', 'rock-and-roll', 'rockabilly']",161733,FALSE,0.465,0.276,2,-13.184,1,0.0242,0.809,0.000272,0.214,0.233,82.613,4
10143,"Survivor","Burning Heart","['album rock', 'hard rock', 'rock', 'soft rock']",230106,FALSE,0.652,0.609,9,-9.684,0,0.028,0.298,8.79e-06,0.0573,0.646,98.125,4
45931,"Jo Dee Messina","Burn","['contemporary country', 'country', 'country dawn', 'country road']",281426,FALSE,0.43,0.708,7,-6.804,1,0.0351,0.133,0,0.238,0.356,173.706,4
20478,"Mobb Deep Featuring Vita & Noyd","Burn","['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'queens hip hop', 'rap']",255093,TRUE,0.746,0.736,11,-5.21,0,0.227,0.0101,5.56e-06,0.0333,0.808,95.58,4
22120,"Usher","Burn","['atl hip hop', 'dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",231933,FALSE,0.796,0.477,1,-7.161,1,0.108,0.314,0,0.12,0.685,119.928,4
70355,"Glee Cast","Bust A Move","['glee club', 'hollywood', 'post-teen pop']",264333,FALSE,0.923,0.925,9,-4.966,1,0.093,0.1,8.09e-05,0.123,0.708,118.994,4
40195,"Chuck Brown & The Soul Searchers","Bustin' Loose","['go-go']",462466,FALSE,0.865,0.896,3,-7.031,0,0.0623,0.27,0.0488,0.0676,0.944,111.457,4
76948,"Crazy Town","Butterfly","['alternative metal', 'funk metal', 'nu metal', 'post-grunge', 'rap rock']",216733,FALSE,0.736,0.811,9,-4.17,0,0.081,0.00132,0.000142,0.107,0.609,103.502,4
47086,"Sade","By Your Side","['british soul', 'neo soul']",274600,FALSE,0.653,0.433,11,-10.487,1,0.0295,0.0901,0.00394,0.0765,0.582,146.097,4
74437,"Johnny Mathis","Bye Bye Barbara","['adult standards', 'brill building pop', 'easy listening', 'mellow gold', 'vocal jazz']",155213,FALSE,0.363,0.336,3,-13.202,1,0.0353,0.967,4.57e-06,0.0781,0.555,95.658,4
90031,"Mariah Carey","Bye Bye","['dance pop', 'pop', 'r&b', 'urban contemporary']",266826,FALSE,0.782,0.603,10,-4.911,1,0.0615,0.304,0,0.35,0.851,136,4
84657,"The 4 Seasons Featuring the ""Sound of Frankie Valli""","Bye, Bye, Baby (Baby, Goodbye)","['adult standards', 'brill building pop', 'bubblegum pop', 'doo-wop', 'motown', 'northern soul', 'rock-and-roll']",152773,FALSE,0.49,0.579,2,-8.867,1,0.0402,0.0543,0,0.0947,0.342,116.122,4
56467,"B*Witched","C'est La Vie","['australian pop', 'bubblegum dance', 'dance pop', 'europop', 'girl group']",173693,FALSE,0.705,0.936,7,-5.109,1,0.0306,0.0978,0.000124,0.0506,0.939,109.004,4
40668,"Eddie Cochran","C'mon Everybody","['adult standards', 'brill building pop', 'rock-and-roll', 'rockabilly']",119698,FALSE,0.667,0.829,10,-9.849,0,0.0547,0.000518,0.89,0.0987,0.703,176.048,4
6790,"Plastic Bertrand","Ca Plane Pour Moi","['classic belgian pop']",182133,FALSE,0.422,0.943,10,-4.365,1,0.0954,0.074,6.83e-05,0.105,0.845,165.764,4
54901,"The Mills Brothers","Cab Driver","['adult standards', 'big band', 'lounge', 'swing', 'vocal harmony group', 'vocal jazz']",176266,FALSE,0.77,0.379,1,-15.714,1,0.0579,0.741,5.6e-06,0.0936,0.903,127.862,4
30510,"Herb Alpert & The Tijuana Brass","Cabaret","['adult standards', 'easy listening', 'lounge']",161200,FALSE,0.763,0.344,8,-13.969,1,0.0399,0.896,0.876,0.105,0.792,84.886,4
52616,"DNCE","Cake By The Ocean","['dance pop', 'pop', 'post-teen pop']",219146,TRUE,0.774,0.765,4,-5.439,0,0.0502,0.156,0,0.0373,0.917,119.001,4
4616,"Lawrence Welk And His Orchestra","Calcutta","[]",135520,FALSE,0.46,0.675,7,-7.657,1,0.0279,0.825,0.91,0.23,0.954,81.817,4
19459,"Robin Trower","Caledonia","['album rock', 'art rock', 'blues rock', 'british blues', 'classic rock', 'electric blues', 'hard rock', 'modern blues', 'psychedelic rock', 'rock', 'southern rock']",222293,FALSE,0.477,0.908,5,-7.611,0,0.0671,0.0215,3.74e-06,0.223,0.673,132.762,4
36312,"The Beach Boys","California Dreamin'","['baroque pop', 'brill building pop', 'folk rock', 'psychedelic rock', 'rock', 'sunshine pop']",204373,FALSE,0.586,0.845,1,-7.335,0,0.046,0.0529,1.57e-06,0.0752,0.615,116.455,4
88331,"Migos","Call Casting","['atl hip hop', 'pop rap', 'rap', 'trap']",232705,TRUE,0.852,0.727,1,-4.851,1,0.267,0.0962,0,0.154,0.496,130.014,4
17577,"Taylor Swift","Call It What You Want","['pop', 'post-teen pop']",203506,FALSE,0.598,0.504,9,-9.874,1,0.0731,0.186,0.000221,0.34,0.252,163.954,4
41707,"The Who","Call Me Lightning","['album rock', 'art rock', 'british invasion', 'classic rock', 'folk rock', 'hard rock', 'mellow gold', 'protopunk', 'rock', 'roots rock']",145194,FALSE,0.539,0.731,5,-7.353,1,0.0458,0.0413,0.000191,0.0902,0.649,170.765,4
80602,"Carly Rae Jepsen","Call Me Maybe","['canadian pop', 'dance pop', 'electropop', 'indie poptimism', 'pop', 'post-teen pop']",193400,FALSE,0.778,0.585,7,-6.502,1,0.0435,0.0123,0,0.108,0.626,120.069,4
6396,"Dennis DeYoung","Call Me","['soft rock']",285600,FALSE,0.584,0.33,0,-7.575,1,0.0286,0.834,3e-06,0.0471,0.153,119.288,4
96574,"Tweet","Call Me","['hip pop', 'neo soul', 'r&b', 'urban contemporary']",177373,FALSE,0.552,0.706,1,-8.117,0,0.363,0.484,6.49e-05,0.074,0.721,167.468,4
5325,"Chicago","Call On Me","['adult standards', 'album rock', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",242653,FALSE,0.596,0.796,11,-8.339,0,0.0644,0.156,0.000542,0.0881,0.886,130.316,4
6884,"The Weeknd","Call Out My Name","['canadian contemporary r&b', 'canadian pop', 'pop']",228373,FALSE,0.461,0.593,1,-4.954,1,0.0356,0.17,0,0.307,0.175,134.17,3
83840,"Future","Call The Coroner","['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",131755,TRUE,0.853,0.805,11,-3.331,0,0.202,0.146,0.0515,0.204,0.879,134.55,4
30480,"Snow Patrol","Called Out In The Dark","['irish rock', 'modern rock', 'neo mellow', 'permanent wave', 'pop rock']",241933,FALSE,0.627,0.543,0,-9.377,1,0.0311,0.0376,3.85e-05,0.0635,0.102,120.933,4
22748,"John D. Loudermilk","Callin' Doctor Casey","['rock-and-roll']",156960,FALSE,0.598,0.787,7,-8.88,1,0.0506,0.314,0,0.125,0.808,73.467,4
87435,"Queen","Calling All Girls","['glam rock', 'rock']",231853,FALSE,0.613,0.727,2,-6.694,1,0.0368,0.0496,0.000169,0.066,0.587,138.409,4
52596,"Kodak Black","Calling My Spirit","['florida rap', 'hip hop', 'melodic rap', 'miami hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",152000,TRUE,0.91,0.366,1,-9.954,1,0.0941,0.0996,0,0.261,0.74,119.985,4
49120,"Suzi Quatro","Can The Can","['classic uk pop', 'glam rock', 'soft rock']",214400,FALSE,0.646,0.831,10,-6.011,0,0.16,0.017,0.91,0.422,0.593,133.431,4
93496,"Usher","Can U Get Wit It","['atl hip hop', 'dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",295600,FALSE,0.619,0.527,5,-9.376,0,0.0628,0.0692,0,0.333,0.242,124.356,4
38371,"Robert Palmer","Can We Still Be Friends","['album rock', 'art rock', 'classic rock', 'classic uk pop', 'dance rock', 'disco', 'heartland rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock', 'yacht rock']",219333,FALSE,0.799,0.434,4,-14.655,0,0.05,0.204,0,0.0559,0.815,96.476,4
6527,"Elton John","Can You Feel The Love Tonight (From ""The Lion King"")","['glam rock', 'mellow gold', 'piano rock']",241013,FALSE,0.309,0.179,10,-17.077,1,0.0337,0.88,0.000346,0.117,0.167,121.498,4
62053,"The Contours","Can You Jerk Like Me","['brill building pop', 'motown', 'northern soul']",149293,FALSE,0.57,0.748,8,-6.361,1,0.0548,0.64,1.72e-05,0.05,0.766,78.666,4
27455,"Rufus Thomas","Can Your Monkey Do The Dog","['classic soul', 'funk', 'memphis blues', 'memphis soul', 'rhythm and blues', 'soul', 'southern soul']",148039,FALSE,0.881,0.526,4,-8.1,1,0.0766,0.199,0.000179,0.0573,0.817,125.513,4
29156,"Trey Songz","Can't Be Friends","['dance pop', 'pop', 'pop rap', 'r&b', 'trap', 'urban contemporary']",220373,FALSE,0.451,0.588,11,-7.973,0,0.2,0.0643,0,0.171,0.332,171.849,4
39397,"Miley Cyrus","Can't Be Tamed","['dance pop', 'pop', 'post-teen pop']",168213,FALSE,0.637,0.919,7,-2.842,1,0.143,0.0359,0,0.22,0.793,116.987,4
85932,"The Williams Brothers","Can't Cry Hard Enough","['contemporary gospel', 'gospel']",191960,FALSE,0.444,0.199,0,-14.508,1,0.0266,0.239,0,0.116,0.32,85.904,4
22497,"Fabolous Featuring Nate Dogg","Can't Deny It","['dance pop', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'r&b', 'rap', 'trap']",306440,TRUE,0.916,0.821,4,-4.118,0,0.15,0.0528,0,0.0635,0.592,90.04,4
15251,"Bad Company","Can't Get Enough","['album rock', 'blues rock', 'classic rock', 'hard rock', 'mellow gold', 'rock', 'soft rock']",256360,FALSE,0.638,0.686,0,-9.876,1,0.0366,0.314,0.23,0.0678,0.766,126.045,4
62461,"Willie Max Featuring Raphael Saadiq","Can't Get Enough","[]",279466,FALSE,0.738,0.328,8,-9.452,0,0.0551,0.0935,0.0056,0.138,0.259,56.999,4
2983,"Lil Suzy","Can't Get You Out Of My Mind","['freestyle']",216066,FALSE,0.863,0.68,6,-6.018,0,0.0642,0.0457,0.000476,0.0853,0.875,130.092,4
77233,"Tamia","Can't Go For That","['canadian pop', 'dance pop', 'deep pop r&b', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",226333,FALSE,0.668,0.698,11,-7.036,0,0.0714,0.242,6.32e-05,0.06,0.448,106.041,4
23325,"Kano","Can't Hold Back (Your Loving)","['grime', 'uk alternative hip hop', 'uk hip hop']",285695,FALSE,0.881,0.57,9,-9.373,0,0.172,0.305,0.00916,0.15,0.551,107.387,4
97768,"21 Savage","Can't Leave Without It","['atl hip hop', 'pop rap', 'rap', 'trap']",205351,TRUE,0.872,0.591,6,-6.952,0,0.359,0.111,0,0.144,0.696,131.982,4
53898,"Laurnea","Can't Let Go","[]",248360,FALSE,0.645,0.534,3,-10.66,1,0.0393,0.378,1.27e-05,0.0683,0.651,146.019,4
61414,"The Impressions","Can't Satisfy","['brill building pop', 'chicago soul', 'classic soul', 'funk', 'motown', 'quiet storm', 'rhythm and blues', 'soul']",156133,FALSE,0.606,0.743,0,-5.371,1,0.038,0.357,0,0.0802,0.919,125.756,4
20450,"Gloria Estefan & Miami Sound Machine","Can't Stay Away From You","['dance pop', 'latin pop', 'new wave pop', 'soft rock']",235760,FALSE,0.577,0.295,2,-15.448,1,0.044,0.575,7.22e-05,0.0591,0.594,77.938,4
74223,"Captain & Tennille","Can't Stop Dancin'","['pop edm']",230306,FALSE,0.358,0.842,7,-7.282,1,0.0553,0.216,0.00864,0.356,0.736,167.989,4
49992,"Bryan Adams","Can't Stop This Thing We Started","['album rock', 'canadian pop', 'canadian singer-songwriter', 'classic canadian rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']",195933,FALSE,0.497,0.93,9,-3.902,1,0.0444,0.0112,0,0.354,0.47,113.086,4
99724,"Herman's Hermits","Can't You Hear My Heartbeat","['adult standards', 'brill building pop', 'british invasion', 'bubblegum pop', 'classic uk pop', 'folk', 'folk rock', 'mellow gold', 'merseybeat', 'rock-and-roll']",134840,FALSE,0.581,0.63,9,-7.836,1,0.0334,0.0925,0,0.0648,0.91,136.994,3
53442,"Mary Wells","Can't You See (You're Losing Me)","['brill building pop', 'classic soul', 'funk', 'motown', 'rhythm and blues', 'soul', 'southern soul']",166400,FALSE,0.612,0.821,8,-8.236,1,0.0367,0.168,0,0.156,0.936,147.37,4
36004,"The Dave Clark Five","Can't You See That She's Mine","['brill building pop', 'british invasion', 'bubblegum pop', 'classic garage rock', 'classic uk pop', 'folk rock', 'merseybeat', 'rock-and-roll']",141880,FALSE,0.52,0.812,7,-8.171,1,0.182,0.0961,1.22e-05,0.27,0.81,164.869,4
86768,"Glee Cast","Candles","['glee club', 'hollywood', 'post-teen pop']",171373,FALSE,0.46,0.395,2,-8.479,1,0.038,0.849,0,0.104,0.192,176.21,4
68555,"Post Malone","Candy Paint","['dfw rap', 'melodic rap', 'rap']",227533,TRUE,0.67,0.654,4,-5.944,1,0.153,0.627,1.02e-06,0.071,0.438,180.024,4
96785,"Megan Thee Stallion","Captain Hook","['houston rap', 'pop', 'pop rap', 'trap queen']",176749,TRUE,0.863,0.633,10,-5.002,0,0.287,0.0118,0,0.285,0.545,163.991,4
44236,"Michael Murphey","Carolina In The Pines","['country rock', 'cowboy western', 'new mexico music', 'outlaw country']",250560,FALSE,0.595,0.382,11,-16.736,1,0.0281,0.00936,0.00253,0.0651,0.295,109.42,4
66306,"Parmalee","Carolina","['contemporary country', 'country', 'country pop', 'country road', 'modern country rock', 'modern uplift']",201346,FALSE,0.434,0.75,10,-3.53,1,0.0293,0.0107,0,0.106,0.488,159.824,4
37806,"Dr. Hook And The Medicine Show","Carry Me, Carrie","['bubblegum pop', 'classic uk pop', 'country rock', 'folk rock', 'mellow gold', 'soft rock']",257893,FALSE,0.328,0.486,2,-14.298,1,0.0938,0.487,0,0.147,0.61,176.304,4
14631,"fun.","Carry On","['baroque pop', 'metropopolis', 'modern rock', 'pop', 'pop rock']",278373,FALSE,0.388,0.694,5,-5.769,1,0.0735,0.118,0.000293,0.082,0.365,145.434,5
5346,"XXXTentacion","Carry On","['emo rap', 'miami hip hop']",129720,TRUE,0.735,0.197,3,-13.378,0,0.537,0.768,0.000276,0.296,0.383,147.899,4
38675,"TakeOff","Casper","['atl hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",197079,TRUE,0.921,0.607,1,-7.397,1,0.209,0.525,1.12e-06,0.123,0.753,140.071,4
90251,"Zac Brown Band","Castaway","['contemporary country', 'country', 'country road', 'modern country rock']",188053,FALSE,0.634,0.78,8,-4.928,1,0.0477,0.161,0,0.112,0.93,101.066,4
23065,"Destiny's Child","Cater 2 U","['dance pop', 'girl group', 'hip pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",245400,FALSE,0.605,0.584,11,-7.043,0,0.197,0.286,0,0.235,0.464,125.802,4
90518,"Four Tops","Catfish","['adult standards', 'brill building pop', 'classic soul', 'disco', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul']",395106,FALSE,0.631,0.902,9,-8.074,0,0.143,0.325,6.65e-06,0.0999,0.479,122.461,4
8263,"Tori Amos","Caught A Lite Sneeze","['art pop', 'ectofolk', 'folk', 'lilith', 'melancholia', 'new wave pop', 'permanent wave', 'piano rock', 'pop rock', 'singer-songwriter']",265213,FALSE,0.6,0.772,5,-8.483,0,0.0444,0.37,4.46e-06,0.0641,0.921,79.059,4
29609,"Kelis","Caught Out There","['dance pop', 'electropop', 'hip pop', 'neo soul', 'pop rap', 'r&b', 'urban contemporary']",291706,FALSE,0.848,0.691,7,-6.775,1,0.093,0.0512,0.00803,0.0723,0.922,92.996,4
97669,"38 Special","Caught Up In You","['album rock', 'classic rock', 'country rock', 'folk rock', 'glam metal', 'hard rock', 'mellow gold', 'rock', 'soft rock', 'southern rock']",279333,FALSE,0.427,0.683,1,-8.513,0,0.0323,0.0241,0.000107,0.0476,0.882,131.024,4
45920,"Madonna","Celebration","['dance pop', 'pop']",215133,FALSE,0.637,0.891,11,-4.139,0,0.0345,0.0742,0.000622,0.0686,0.933,126.002,4
82601,"Rebbie Jackson","Centipede","['urban contemporary']",270626,FALSE,0.539,0.657,11,-8.485,1,0.0586,0.0793,0.000328,0.183,0.658,117.137,4
78605,"Fall Out Boy","Centuries","['emo', 'modern rock', 'pop punk']",228360,FALSE,0.385,0.866,4,-2.817,0,0.0697,0.004,0,0.111,0.551,176.014,4
29118,"Diana Ross","Chain Reaction","['adult standards', 'disco', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul']",227880,FALSE,0.806,0.6,11,-9.642,1,0.0329,0.091,0.000436,0.0836,0.756,127.814,4
99781,"Marvin Gaye","Chained","['classic soul', 'funk', 'motown', 'northern soul', 'quiet storm', 'soul']",174093,FALSE,0.754,0.576,9,-10.402,0,0.0466,0.0863,0.91,0.133,0.883,94.291,4
45415,"B.B. King","Chains And Things","['blues', 'blues rock', 'classic rock', 'electric blues', 'jazz blues', 'soul blues', 'traditional blues']",293733,FALSE,0.537,0.23,4,-15.371,0,0.0351,0.579,0.203,0.12,0.371,79.849,4
82366,"Bobby Bland","Chains Of Love","['blues', 'electric blues', 'soul', 'soul blues', 'southern soul']",195506,FALSE,0.214,0.325,11,-11.731,1,0.035,0.0689,0.000599,0.149,0.185,77.532,3
50781,"The Drifters","Chains Of Love","['adult standards', 'brill building pop', 'bubblegum pop', 'lounge', 'mellow gold', 'motown', 'rock-and-roll', 'rockabilly', 'soul']",165840,FALSE,0.701,0.578,11,-9.933,1,0.0503,0.614,0,0.239,0.907,116.119,4
63398,"Ne-Yo","Champagne Life","['dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",323933,FALSE,0.616,0.741,7,-4.155,1,0.131,0.143,0,0.347,0.593,193.069,3
31606,"Five For Fighting","Chances","['acoustic pop', 'neo mellow', 'piano rock', 'pop rock', 'post-grunge']",215200,FALSE,0.401,0.802,10,-5.646,1,0.0291,0.0236,0,0.224,0.326,163.987,4
